Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,GRP
10/22/2017,Wcs Ppz Retail,WCS PPZ RETAIL 1,7.34,debit,Coffee Shops,CREDIT CARD,GENERAL
1/20/2017,"Wetzel's Pretzels, LLC",WETZEL'S PRETZELS,4.09,debit,Restaurants,CREDIT CARD,FOOD
7/9/2018,Whales Tale,WHALES TALE,45.78,debit,Restaurants,CREDIT CARD,FOOD
12/21/2017,Whiskey Trader,WHISKEY TRADER,32.33,debit,Alcohol & Bars,CREDIT CARD,FOOD
5/20/2018,Whole Foods,WHOLEFDS BPK #10578,11.88,debit,Groceries,CREDIT CARD,FOOD
5/11/2018,Whole Foods,WHOLEFDS BPK #10578,4.97,debit,Groceries,CREDIT CARD,FOOD
9/14/2018,Whole Foods,WHOLEFDS WBG#10487,6.38,debit,Groceries,CREDIT CARD,FOOD
9/13/2018,Whole Foods,WHOLEFDS WBG#10487,103.01,debit,Groceries,CREDIT CARD,FOOD
9/9/2018,Whole Foods,WHOLEFDS WBG#10487,69.27,debit,Groceries,CREDIT CARD,FOOD
9/5/2018,Whole Foods,WHOLEFDS WBG#10487,188.77,debit,Groceries,CREDIT CARD,FOOD
8/30/2018,Whole Foods,WHOLEFDS WBG#10487,43.95,debit,Groceries,CREDIT CARD,FOOD
8/28/2018,Whole Foods,WHOLEFDS WBG#10487,79.77,debit,Groceries,CREDIT CARD,FOOD
8/26/2018,Whole Foods,WHOLEFDS WBG#10487,161.28,debit,Groceries,CREDIT CARD,FOOD
8/26/2018,Whole Foods,WHOLEFDS WBG#10487,6.53,debit,Groceries,CREDIT CARD,FOOD
8/26/2018,Whole Foods,WHOLEFDS WBG#10487,21.72,debit,Groceries,CREDIT CARD,FOOD
8/13/2018,Whole Foods,WHOLEFDS WBG#10487,24.11,debit,Groceries,CREDIT CARD,FOOD
8/12/2018,Whole Foods,WHOLEFDS WBG#10487,49.76,debit,Groceries,CREDIT CARD,FOOD
8/5/2018,Whole Foods,WHOLEFDS WBG#10487,113.16,debit,Groceries,CREDIT CARD,FOOD
7/30/2018,Whole Foods,WHOLEFDS WBG#10487,42.8,debit,Groceries,CREDIT CARD,FOOD
7/29/2018,Whole Foods,WHOLEFDS WBG#10487,57.5,debit,Groceries,CREDIT CARD,FOOD
7/22/2018,Whole Foods,WHOLEFDS WBG#10487,17.42,debit,Groceries,CREDIT CARD,FOOD
7/22/2018,Whole Foods,WHOLEFDS WBG#10487,95.3,debit,Groceries,CREDIT CARD,FOOD
7/22/2018,Whole Foods,WHOLEFDS WBG#10487,10.88,debit,Groceries,CREDIT CARD,FOOD
7/16/2018,Whole Foods,WHOLEFDS WBG#10487,15.16,debit,Groceries,CREDIT CARD,FOOD
7/16/2018,Whole Foods,WHOLEFDS WBG#10487,105.2,debit,Groceries,CREDIT CARD,FOOD
7/11/2018,Whole Foods,WHOLEFDS WBG#10487,47.59,debit,Groceries,CREDIT CARD,FOOD
7/5/2018,Whole Foods,WHOLEFDS WBG#10487,26.39,debit,Groceries,CREDIT CARD,FOOD
7/5/2018,Whole Foods,WHOLEFDS WBG#10487,15.85,debit,Groceries,CREDIT CARD,FOOD
7/4/2018,Whole Foods,WHOLEFDS WBG#10487,151.06,debit,Groceries,CREDIT CARD,FOOD
6/27/2018,Whole Foods,WHOLEFDS WBG#10487,128.17,debit,Groceries,CREDIT CARD,FOOD
6/26/2018,Whole Foods,WHOLEFDS WBG#10487,65.86,debit,Groceries,CREDIT CARD,FOOD
6/20/2018,Whole Foods,WHOLEFDS WBG#10487,11.98,debit,Groceries,CREDIT CARD,FOOD
6/20/2018,Whole Foods,WHOLEFDS WBG#10487,112.77,debit,Groceries,CREDIT CARD,FOOD
6/17/2018,Whole Foods,WHOLEFDS WBG#10487,19.94,debit,Groceries,CREDIT CARD,FOOD
6/13/2018,Whole Foods,WHOLEFDS WBG#10487,67.79,debit,Groceries,CREDIT CARD,FOOD
6/11/2018,Whole Foods,WHOLEFDS WBG#10487,8.71,debit,Groceries,CREDIT CARD,FOOD
6/11/2018,Whole Foods,WHOLEFDS WBG#10487,147.32,debit,Groceries,CREDIT CARD,FOOD
6/6/2018,Whole Foods,WHOLEFDS WBG#10487,43.82,debit,Groceries,CREDIT CARD,FOOD
6/5/2018,Whole Foods,WHOLEFDS WBG#10487,29.95,debit,Groceries,CREDIT CARD,FOOD
6/3/2018,Whole Foods,WHOLEFDS WBG#10487,97.57,debit,Groceries,CREDIT CARD,FOOD
5/30/2018,Whole Foods,WHOLEFDS WBG#10487,103.51,debit,Groceries,CREDIT CARD,FOOD
5/30/2018,Whole Foods,WHOLEFDS WBG#10487,7.27,credit,Groceries,CREDIT CARD,FOOD
5/24/2018,Whole Foods,WHOLEFDS WBG#10487,59.49,debit,Groceries,CREDIT CARD,FOOD
5/23/2018,Whole Foods,WHOLEFDS WBG#10487,96.43,debit,Groceries,CREDIT CARD,FOOD
5/21/2018,Whole Foods,WHOLEFDS WBG#10487,46.45,debit,Groceries,CREDIT CARD,FOOD
5/20/2018,Whole Foods,WHOLEFDS WBG#10487,13.17,debit,Groceries,CREDIT CARD,FOOD
5/18/2018,Whole Foods,WHOLEFDS WBG#10487,71.74,debit,Groceries,CREDIT CARD,FOOD
5/16/2018,Whole Foods,WHOLEFDS WBG#10487,46.01,debit,Groceries,CREDIT CARD,FOOD
5/15/2018,Whole Foods,WHOLEFDS WBG#10487,94.03,debit,Groceries,CREDIT CARD,FOOD
5/13/2018,Whole Foods,WHOLEFDS WBG#10487,2.5,debit,Groceries,CREDIT CARD,FOOD
5/9/2018,Whole Foods,WHOLEFDS WBG#10487,6.53,debit,Groceries,CREDIT CARD,FOOD
5/9/2018,Whole Foods,WHOLEFDS WBG#10487,109.86,debit,Groceries,CREDIT CARD,FOOD
5/9/2018,Whole Foods,WHOLEFDS WBG#10487,42.47,debit,Groceries,CREDIT CARD,FOOD
5/7/2018,Whole Foods,WHOLEFDS WBG#10487,2.5,debit,Groceries,CREDIT CARD,FOOD
5/7/2018,Whole Foods,WHOLEFDS WBG#10487,125.3,debit,Groceries,CREDIT CARD,FOOD
5/2/2018,Whole Foods,WHOLEFDS WBG#10487,103.62,debit,Groceries,CREDIT CARD,FOOD
5/2/2018,Whole Foods,WHOLEFDS WBG#10487,22.57,debit,Groceries,CREDIT CARD,FOOD
4/30/2018,Whole Foods,WHOLEFDS WBG#10487,132,debit,Groceries,CREDIT CARD,FOOD
4/25/2018,Whole Foods,WHOLEFDS WBG#10487,173.39,debit,Groceries,CREDIT CARD,FOOD
4/22/2018,Whole Foods,WHOLEFDS WBG#10487,12.66,debit,Groceries,CREDIT CARD,FOOD
4/22/2018,Whole Foods,WHOLEFDS WBG#10487,8.71,debit,Groceries,CREDIT CARD,FOOD
4/20/2018,Whole Foods,WHOLEFDS WBG#10487,62.94,debit,Groceries,CREDIT CARD,FOOD
4/18/2018,Whole Foods,WHOLEFDS WBG#10487,13.07,debit,Groceries,CREDIT CARD,FOOD
4/17/2018,Whole Foods,WHOLEFDS WBG#10487,31.32,debit,Groceries,CREDIT CARD,FOOD
4/16/2018,Whole Foods,WHOLEFDS WBG#10487,94.19,debit,Groceries,CREDIT CARD,FOOD
4/11/2018,Whole Foods,WHOLEFDS WBG#10487,136.05,debit,Groceries,CREDIT CARD,FOOD
4/11/2018,Whole Foods,WHOLEFDS WBG#10487,6.53,debit,Groceries,CREDIT CARD,FOOD
4/10/2018,Whole Foods,WHOLEFDS WBG#10487,6.53,debit,Groceries,CREDIT CARD,FOOD
4/10/2018,Whole Foods,WHOLEFDS WBG#10487,4.9,debit,Groceries,CREDIT CARD,FOOD
4/10/2018,Whole Foods,WHOLEFDS WBG#10487,26.88,debit,Groceries,CREDIT CARD,FOOD
4/3/2018,Whole Foods,WHOLEFDS WBG#10487,85.39,debit,Groceries,CREDIT CARD,FOOD
4/1/2018,Whole Foods,WHOLEFDS WBG#10487,4.36,debit,Groceries,CREDIT CARD,FOOD
4/1/2018,Whole Foods,WHOLEFDS WBG#10487,102.52,debit,Groceries,CREDIT CARD,FOOD
3/27/2018,Whole Foods,WHOLEFDS WBG#10487,6.53,debit,Groceries,CREDIT CARD,FOOD
3/26/2018,Whole Foods,WHOLEFDS WBG#10487,173.45,debit,Groceries,CREDIT CARD,FOOD
3/26/2018,Whole Foods,WHOLEFDS WBG#10487,6.53,debit,Groceries,CREDIT CARD,FOOD
3/21/2018,Whole Foods,WHOLEFDS WBG#10487,53.34,debit,Groceries,CREDIT CARD,FOOD
3/18/2018,Whole Foods,WHOLEFDS WBG#10487,73.34,debit,Groceries,CREDIT CARD,FOOD
3/13/2018,Whole Foods,WHOLEFDS WBG#10487,34.85,debit,Groceries,CREDIT CARD,FOOD
3/13/2018,Whole Foods,WHOLEFDS WBG#10487,14.45,credit,Groceries,CREDIT CARD,FOOD
3/12/2018,Whole Foods,WHOLEFDS WBG#10487,98.64,debit,Groceries,CREDIT CARD,FOOD
3/11/2018,Whole Foods,WHOLEFDS WBG#10487,3.81,debit,Groceries,CREDIT CARD,FOOD
3/7/2018,Whole Foods,WHOLEFDS WBG#10487,84.57,debit,Groceries,CREDIT CARD,FOOD
3/7/2018,Whole Foods,WHOLEFDS WBG#10487,75.28,debit,Groceries,CREDIT CARD,FOOD
3/6/2018,Whole Foods,WHOLEFDS WBG#10487,31.3,debit,Groceries,CREDIT CARD,FOOD
2/28/2018,Whole Foods,WHOLEFDS WBG#10487,97.9,debit,Groceries,CREDIT CARD,FOOD
2/25/2018,Whole Foods,WHOLEFDS WBG#10487,101.87,debit,Groceries,CREDIT CARD,FOOD
2/15/2018,Whole Foods,WHOLEFDS WBG#10487,5.45,debit,Groceries,CREDIT CARD,FOOD
2/12/2018,Whole Foods,WHOLEFDS WBG#10487,33.2,debit,Groceries,CREDIT CARD,FOOD
1/29/2018,Whole Foods,WHOLEFDS WBG#10487,23.42,debit,Groceries,CREDIT CARD,FOOD
11/22/2017,Whole Foods,WHOLEFDS WBG#10487,9.8,debit,Groceries,CREDIT CARD,FOOD
11/13/2017,Whole Foods,WHOLEFDS WBG#10487,52.08,debit,Groceries,CREDIT CARD,FOOD
11/6/2017,Whole Foods,WHOLEFDS WBG#10487,126.06,debit,Groceries,CREDIT CARD,FOOD
10/22/2017,Whole Foods,WHOLEFDS WBG#10487,112.76,debit,Groceries,CREDIT CARD,FOOD
9/25/2017,Whole Foods,WHOLEFDS WBG#10487,132.05,debit,Groceries,CREDIT CARD,FOOD
9/14/2017,Whole Foods,WHOLEFDS WBG#10487,53.16,debit,Groceries,CREDIT CARD,FOOD
9/7/2017,Whole Foods,WHOLEFDS WBG#10487,5.49,credit,Groceries,CREDIT CARD,FOOD
9/3/2017,Whole Foods,WHOLEFDS WBG#10487,48.27,debit,Groceries,CREDIT CARD,FOOD
8/27/2017,Whole Foods,WHOLEFDS WBG#10487,119.44,debit,Groceries,CREDIT CARD,FOOD
8/1/2017,Whole Foods,WHOLEFDS WBG#10487,3.19,credit,Groceries,CREDIT CARD,FOOD
7/30/2017,Whole Foods,WHOLEFDS WBG#10487,40.55,debit,Groceries,CREDIT CARD,FOOD
7/9/2017,Whole Foods,WHOLEFDS WBG#10487,16.07,debit,Groceries,CREDIT CARD,FOOD
7/9/2017,Whole Foods,WHOLEFDS WBG#10487,37.21,debit,Groceries,CREDIT CARD,FOOD
5/3/2017,Whole Foods,WHOLEFDS WBG#10487,7.98,debit,Groceries,CREDIT CARD,FOOD
2/26/2017,Whole Foods,WHOLEFDS WBG#10487,8.79,debit,Groceries,CREDIT CARD,FOOD
2/10/2017,Whole Foods,WHOLEFDS WBG#10487,25.82,debit,Groceries,CREDIT CARD,FOOD
10/1/2017,Wichcraft Midtown,WICHCRAFT MIDTOWN,16.33,debit,Restaurants,CREDIT CARD,FOOD
1/17/2017,Wildlife Conservatio,WILDLIFE CONSERVATIOBRONX NY0002705627 718-220-5100 320170170169997543,15,debit,Uncategorized,Amex EveryDay Card,GENERAL
5/27/2018,Hallmark,WINHALL MARKET,11.1,debit,Gift,CREDIT CARD,GENERAL
7/24/2018,Withdrawal B,WITHDRAWAL 639B00081,500,debit,Auto Payment,XXXXX9181,GENERAL
7/20/2018,Withdrawal Ai,WITHDRAWAL AI1100009,1000,debit,Cash & ATM,XXXXX9181,GENERAL
7/3/2018,Allstate,Withdrawal from ALLSTATE INS CO,56.25,debit,Auto Insurance,90 n 5th checking,BILLS
6/4/2018,Allstate,Withdrawal from ALLSTATE INS CO,56.25,debit,Auto Insurance,90 n 5th checking,BILLS
5/2/2018,Allstate,Withdrawal from ALLSTATE INS CO,56.25,debit,Auto Insurance,90 n 5th checking,BILLS
4/3/2018,Allstate,Withdrawal from ALLSTATE INS CO,56.25,debit,Auto Insurance,90 n 5th checking,BILLS
3/2/2018,Allstate,Withdrawal from ALLSTATE INS CO,56.25,debit,Auto Insurance,90 n 5th checking,BILLS
2/2/2018,Allstate,Withdrawal from ALLSTATE INS CO,56.25,debit,Auto Insurance,90 n 5th checking,BILLS
1/4/2018,Allstate,Withdrawal from ALLSTATE INS CO,56.25,debit,Auto Insurance,90 n 5th checking,BILLS
12/4/2017,Allstate,Withdrawal from ALLSTATE INS CO,55.08,debit,Auto Insurance,90 n 5th checking,BILLS
7/10/2018,AT&T,Withdrawal from ATT Payment,430.05,debit,Bills & Utilities,90 n 5th checking,BILLS
6/11/2018,AT&T,Withdrawal from ATT Payment,305.26,debit,Bills & Utilities,90 n 5th checking,BILLS
5/10/2018,AT&T,Withdrawal from ATT Payment,237.91,debit,Bills & Utilities,90 n 5th checking,BILLS
4/10/2018,AT&T,Withdrawal from ATT Payment,235.67,debit,Bills & Utilities,90 n 5th checking,BILLS
3/12/2018,AT&T,Withdrawal from ATT Payment,262.89,debit,Bills & Utilities,90 n 5th checking,BILLS
2/12/2018,AT&T,Withdrawal from ATT Payment,190.09,debit,Home Phone,90 n 5th checking,BILLS
1/10/2018,AT&T,Withdrawal from ATT Payment,156.46,debit,Home Phone,90 n 5th checking,BILLS
12/11/2017,AT&T,Withdrawal from ATT Payment,202.86,debit,Bills & Utilities,90 n 5th checking,BILLS
11/10/2017,AT&T,Withdrawal from ATT Payment,102.61,debit,Home Phone,90 n 5th checking,BILLS
6/1/2018,Mobil,Withdrawal from CAPITAL ONE MOBI,1700,debit,Gas & Fuel,90 n 5th checking,IGNORE
7/12/2018,Consolidated Edison,Withdrawal from CON ED OF NY INT,269.83,debit,Utilities,90 n 5th checking,BILLS
6/12/2018,Consolidated Edison,Withdrawal from CON ED OF NY INT,238.88,debit,Utilities,90 n 5th checking,BILLS
4/12/2018,Consolidated Edison,Withdrawal from CON ED OF NY INT,110.89,debit,Utilities,90 n 5th checking,BILLS
3/12/2018,Consolidated Edison,Withdrawal from CON ED OF NY INT,122.19,debit,Utilities,90 n 5th checking,BILLS
2/13/2018,Consolidated Edison,Withdrawal from CON ED OF NY INT,192.49,debit,Utilities,90 n 5th checking,BILLS
1/9/2018,Consolidated Edison,Withdrawal from CON ED OF NY INT,60.52,debit,Utilities,90 n 5th checking,BILLS
12/18/2017,Consolidated Edison,Withdrawal from CON ED OF NY INT,121.34,debit,Utilities,90 n 5th checking,BILLS
7/6/2018,Withdrawal Loandepot Loan,Withdrawal from LOANDEPOT LOAN P,1610.26,debit,Mortgage & Rent,90 n 5th checking,BILLS
6/6/2018,Withdrawal Loandepot Loan,Withdrawal from LOANDEPOT LOAN P,1610.26,debit,Mortgage & Rent,90 n 5th checking,BILLS
5/7/2018,Withdrawal Loandepot Loan,Withdrawal from LOANDEPOT LOAN P,1610.26,debit,Mortgage & Rent,90 n 5th checking,BILLS
4/6/2018,Withdrawal Loandepot Loan,Withdrawal from LOANDEPOT LOAN P,1610.26,debit,Mortgage & Rent,90 n 5th checking,BILLS
3/6/2018,Withdrawal Loandepot Loan,Withdrawal from LOANDEPOT LOAN P,1610.26,debit,Mortgage & Rent,90 n 5th checking,BILLS
2/6/2018,Withdrawal Loandepot Loan,Withdrawal from LOANDEPOT LOAN P,1610.26,debit,Mortgage & Rent,90 n 5th checking,BILLS
1/8/2018,Withdrawal Loandepot Loan,Withdrawal from LOANDEPOT LOAN P,1610.26,debit,Mortgage & Rent,90 n 5th checking,BILLS
12/6/2017,Withdrawal Loandepot Loan,Withdrawal from LOANDEPOT LOAN P,1610.26,debit,Mortgage & Rent,90 n 5th checking,BILLS
7/16/2018,National Grid,Withdrawal from NATIONAL GRID NY,47.6,debit,Utilities,90 n 5th checking,BILLS
6/14/2018,National Grid,Withdrawal from NATIONAL GRID NY,62.39,debit,Utilities,90 n 5th checking,BILLS
5/15/2018,National Grid,Withdrawal from NATIONAL GRID NY,110.01,debit,Utilities,90 n 5th checking,BILLS
4/12/2018,National Grid,Withdrawal from NATIONAL GRID NY,116.36,debit,Utilities,90 n 5th checking,BILLS
3/14/2018,National Grid,Withdrawal from NATIONAL GRID NY,123.76,debit,Utilities,90 n 5th checking,BILLS
2/13/2018,National Grid,Withdrawal from NATIONAL GRID NY,137.92,debit,Utilities,90 n 5th checking,BILLS
1/16/2018,National Grid,Withdrawal from NATIONAL GRID NY,88.95,debit,Utilities,90 n 5th checking,BILLS
12/19/2017,National Grid,Withdrawal from NATIONAL GRID NY,94.06,debit,Utilities,90 n 5th checking,BILLS
11/15/2017,National Grid,Withdrawal from NATIONAL GRID NY,50.71,debit,Utilities,90 n 5th checking,BILLS
7/25/2018,Withdrawal Ach,Withdrawal from NewYork 529 ACH,200,debit,Cash & ATM,90 n 5th checking,CHILDCARE
7/25/2018,Withdrawal Ach,Withdrawal from NewYork 529 ACH,200,debit,Cash & ATM,90 n 5th checking,CHILDCARE
6/25/2018,Withdrawal Ach,Withdrawal from NewYork 529 ACH,200,debit,Cash & ATM,90 n 5th checking,CHILDCARE
6/25/2018,Withdrawal Ach,Withdrawal from NewYork 529 ACH,200,debit,Cash & ATM,90 n 5th checking,CHILDCARE
5/25/2018,Withdrawal Ach,Withdrawal from NewYork 529 ACH,200,debit,Cash & ATM,90 n 5th checking,CHILDCARE
5/25/2018,Withdrawal Ach,Withdrawal from NewYork 529 ACH,200,debit,Cash & ATM,90 n 5th checking,CHILDCARE
4/25/2018,Withdrawal Ach,Withdrawal from NewYork 529 ACH,200,debit,Cash & ATM,90 n 5th checking,CHILDCARE
4/25/2018,Withdrawal Ach,Withdrawal from NewYork 529 ACH,200,debit,Cash & ATM,90 n 5th checking,CHILDCARE
3/26/2018,Withdrawal Ach,Withdrawal from NewYork 529 ACH,200,debit,Cash & ATM,90 n 5th checking,CHILDCARE
3/26/2018,Withdrawal Ach,Withdrawal from NewYork 529 ACH,200,debit,Cash & ATM,90 n 5th checking,CHILDCARE
2/26/2018,Withdrawal Ach,Withdrawal from NewYork 529 ACH,200,debit,Cash & ATM,90 n 5th checking,CHILDCARE
2/26/2018,Withdrawal Ach,Withdrawal from NewYork 529 ACH,200,debit,Cash & ATM,90 n 5th checking,CHILDCARE
1/25/2018,Withdrawal Ach,Withdrawal from NewYork 529 ACH,200,debit,Cash & ATM,90 n 5th checking,CHILDCARE
1/25/2018,Withdrawal Ach,Withdrawal from NewYork 529 ACH,200,debit,Cash & ATM,90 n 5th checking,CHILDCARE
12/29/2017,Withdrawal Ach,Withdrawal from NewYork 529 ACH,100,debit,Cash & ATM,90 n 5th checking,CHILDCARE
12/26/2017,Withdrawal Ach,Withdrawal from NewYork 529 ACH,250,debit,Cash & ATM,90 n 5th checking,CHILDCARE
11/29/2017,Withdrawal Ach,Withdrawal from NewYork 529 ACH,100,debit,Cash & ATM,90 n 5th checking,CHILDCARE
11/27/2017,Withdrawal Ach,Withdrawal from NewYork 529 ACH,250,debit,Cash & ATM,90 n 5th checking,CHILDCARE
6/6/2018,Withdrawal Novelpay Proprty,Withdrawal from NOVELPAY PROPRTY,660.51,debit,Home,90 n 5th checking,BILLS
5/8/2018,Withdrawal Novelpay Proprty,Withdrawal from NOVELPAY PROPRTY,660.51,debit,Home,90 n 5th checking,BILLS
4/6/2018,Withdrawal Novelpay Proprty,Withdrawal from NOVELPAY PROPRTY,660.51,debit,Home,90 n 5th checking,BILLS
3/6/2018,Withdrawal Novelpay Proprty,Withdrawal from NOVELPAY PROPRTY,660.51,debit,Home,90 n 5th checking,BILLS
2/6/2018,Withdrawal Novelpay Proprty,Withdrawal from NOVELPAY PROPRTY,660.51,debit,Home,90 n 5th checking,BILLS
1/8/2018,Withdrawal Novelpay Proprty,Withdrawal from NOVELPAY PROPRTY,660.51,debit,Home,90 n 5th checking,BILLS
12/6/2017,Withdrawal Novelpay Proprty,Withdrawal from NOVELPAY PROPRTY,660.51,debit,Home,90 n 5th checking,BILLS
7/23/2018,Withdrawal Trupanion,Withdrawal from TRUPANION 888733,26.86,debit,Cash & ATM,90 n 5th checking,OLLIE
6/25/2018,Withdrawal Trupanion,Withdrawal from TRUPANION 888733,26.86,debit,Cash & ATM,90 n 5th checking,OLLIE
5/23/2018,Withdrawal Trupanion,Withdrawal from TRUPANION 888733,24.75,debit,Cash & ATM,90 n 5th checking,OLLIE
4/23/2018,Withdrawal Trupanion,Withdrawal from TRUPANION 888733,24.75,debit,Cash & ATM,90 n 5th checking,OLLIE
3/23/2018,Withdrawal Trupanion,Withdrawal from TRUPANION 888733,24.75,debit,Cash & ATM,90 n 5th checking,OLLIE
2/23/2018,Withdrawal Trupanion,Withdrawal from TRUPANION 888733,24.75,debit,Cash & ATM,90 n 5th checking,OLLIE
1/23/2018,Withdrawal Trupanion,Withdrawal from TRUPANION 888733,24.75,debit,Cash & ATM,90 n 5th checking,OLLIE
12/26/2017,Withdrawal Trupanion,Withdrawal from TRUPANION 888733,24.75,debit,Cash & ATM,90 n 5th checking,OLLIE
11/24/2017,Withdrawal Trupanion,Withdrawal from TRUPANION 888733,24.75,debit,Cash & ATM,90 n 5th checking,OLLIE
4/3/2017,Withdrawal Vanguard Buy,Withdrawal from VANGUARD BUY INV,75,debit,Transfer,90 N 5th Savings acct,IGNORE
3/2/2017,Withdrawal Vanguard Buy,Withdrawal from VANGUARD BUY INV,75,debit,Transfer,90 N 5th Savings acct,IGNORE
7/26/2018,Venmo,Withdrawal from VENMO PAYMENT,385,debit,Transfer,90 n 5th checking,CHILDCARE
7/23/2018,Venmo,Withdrawal from VENMO PAYMENT,200,debit,Transfer,90 n 5th checking,CHILDCARE
7/23/2018,Venmo,Withdrawal from VENMO PAYMENT,300,debit,Transfer,90 n 5th checking,CHILDCARE
7/19/2018,Venmo,Withdrawal from VENMO PAYMENT,415,debit,Transfer,90 n 5th checking,CHILDCARE
7/5/2018,Venmo,Withdrawal from VENMO PAYMENT,380,debit,Transfer,90 n 5th checking,CHILDCARE
7/5/2018,Venmo,Withdrawal from VENMO PAYMENT,380,debit,Transfer,90 n 5th checking,CHILDCARE
6/28/2018,Venmo,Withdrawal from VENMO PAYMENT,347.5,debit,Transfer,90 n 5th checking,CHILDCARE
6/21/2018,Venmo,Withdrawal from VENMO PAYMENT,395,debit,Transfer,90 n 5th checking,CHILDCARE
6/14/2018,Venmo,Withdrawal from VENMO PAYMENT,390,debit,Transfer,90 n 5th checking,CHILDCARE
6/11/2018,Venmo,Withdrawal from VENMO PAYMENT,6.11,debit,Transfer,90 n 5th checking,CHILDCARE
6/8/2018,Venmo,Withdrawal from VENMO PAYMENT,385,debit,Transfer,90 n 5th checking,CHILDCARE
5/31/2018,Venmo,Withdrawal from VENMO PAYMENT,290,debit,Transfer,90 n 5th checking,CHILDCARE
5/25/2018,Venmo,Withdrawal from VENMO PAYMENT,292.5,debit,Transfer,90 n 5th checking,CHILDCARE
5/21/2018,Venmo,Withdrawal from VENMO PAYMENT,5,debit,Transfer,90 n 5th checking,CHILDCARE
5/17/2018,Venmo,Withdrawal from VENMO PAYMENT,292.5,debit,Transfer,90 n 5th checking,CHILDCARE
5/10/2018,Venmo,Withdrawal from VENMO PAYMENT,297.5,debit,Transfer,90 n 5th checking,CHILDCARE
5/3/2018,Venmo,Withdrawal from VENMO PAYMENT,292.5,debit,Transfer,90 n 5th checking,CHILDCARE
4/30/2018,Venmo,Withdrawal from VENMO PAYMENT,90,debit,Transfer,90 n 5th checking,CHILDCARE
4/26/2018,Venmo,Withdrawal from VENMO PAYMENT,295,debit,Transfer,90 n 5th checking,CHILDCARE
4/19/2018,Venmo,Withdrawal from VENMO PAYMENT,345,debit,Transfer,90 n 5th checking,CHILDCARE
4/12/2018,Venmo,Withdrawal from VENMO PAYMENT,292.5,debit,Transfer,90 n 5th checking,CHILDCARE
4/5/2018,Venmo,Withdrawal from VENMO PAYMENT,290,debit,Transfer,90 n 5th checking,CHILDCARE
3/29/2018,Venmo,Withdrawal from VENMO PAYMENT,330,debit,Transfer,90 n 5th checking,CHILDCARE
3/22/2018,Venmo,Withdrawal from VENMO PAYMENT,290,debit,Transfer,90 n 5th checking,CHILDCARE
3/15/2018,Venmo,Withdrawal from VENMO PAYMENT,290,debit,Transfer,90 n 5th checking,CHILDCARE
3/8/2018,Venmo,Withdrawal from VENMO PAYMENT,322.5,debit,Transfer,90 n 5th checking,CHILDCARE
3/1/2018,Venmo,Withdrawal from VENMO PAYMENT,315,debit,Transfer,90 n 5th checking,CHILDCARE
2/22/2018,Venmo,Withdrawal from VENMO PAYMENT,285,debit,Transfer,90 n 5th checking,CHILDCARE
2/15/2018,Venmo,Withdrawal from VENMO PAYMENT,315,debit,Transfer,90 n 5th checking,CHILDCARE
2/8/2018,Venmo,Withdrawal from VENMO PAYMENT,355,debit,Transfer,90 n 5th checking,CHILDCARE
1/23/2018,Venmo,Withdrawal from VENMO PAYMENT,72,debit,Transfer,90 n 5th checking,CHILDCARE
12/11/2017,Venmo,Withdrawal from VENMO PAYMENT,40,debit,Transfer,90 n 5th checking,CHILDCARE
11/9/2017,Venmo,Withdrawal from VENMO PAYMENT,383,debit,Transfer,90 n 5th checking,CHILDCARE
7/18/2018,Verizon,Withdrawal from VERIZON PAYMENTR,128.76,debit,Bills & Utilities,90 n 5th checking,BILLS
6/18/2018,Verizon,Withdrawal from VERIZON PAYMENTR,128.76,debit,Bills & Utilities,90 n 5th checking,BILLS
5/18/2018,Verizon,Withdrawal from VERIZON PAYMENTR,128.76,debit,Bills & Utilities,90 n 5th checking,BILLS
4/18/2018,Verizon,Withdrawal from VERIZON PAYMENTR,128.76,debit,Bills & Utilities,90 n 5th checking,BILLS
3/19/2018,Verizon,Withdrawal from VERIZON PAYMENTR,128.76,debit,Bills & Utilities,90 n 5th checking,BILLS
2/20/2018,Verizon,Withdrawal from VERIZON PAYMENTR,122.65,debit,Home Phone,90 n 5th checking,BILLS
1/18/2018,Verizon,Withdrawal from VERIZON PAYMENTR,151.87,debit,Bills & Utilities,90 n 5th checking,BILLS
12/18/2017,Verizon,Withdrawal from VERIZON PAYMENTR,151.87,debit,Bills & Utilities,90 n 5th checking,BILLS
11/20/2017,Verizon,Withdrawal from VERIZON PAYMENTR,151.87,debit,Bills & Utilities,90 n 5th checking,BILLS
5/7/2018,Transfer to 90 n 5th checking,Withdrawal to 90 n 5th checking,525,debit,Auto Payment,90 N 5th Savings acct,GENERAL
2/5/2018,Transfer to 90 n 5th checking,Withdrawal to 90 n 5th checking,2500,debit,Transfer,90 N 5th Savings acct,IGNORE
1/26/2018,Transfer to 90 n 5th checking,Withdrawal to 90 n 5th checking,325,debit,Transfer,90 N 5th Savings acct,IGNORE
10/22/2017,Withdrawal Checking 90 North 5th,Withdrawal to 90 n 5th checking,2300,debit,Gas & Fuel,90 N 5th Savings acct,IGNORE
7/31/2017,Withdrawal Checking 90 North 5th,Withdrawal to 90 n 5th checking,1000,debit,Gas & Fuel,90 N 5th Savings acct,IGNORE
